test_frac,reward,layer_1,train_frac,batch_size,preweight,intermediate,activation,trialJobId,learning_rate,optimizer,epochs,layer_2,regularization,dropout
0.15,0.6006367124351508,143,0.7,50,31,"[0.6065162907268171,0.6006367124351508]",tanh,HQYyZ,0.05871490179004282,SGD,200,129,0.06255576377144582,0.3932019059151082
0.15,0.6317604663471286,172,0.7,5,24,"[0.5300751879699248,0.6317604663471286]",elu,EUOzo,0.006035365232489044,adam,200,114,0.05982197615081193,0.38577601613444634
0.15,0.6429813203149897,133,0.7,70,14,"[0.5779448621553884,0.6429813203149897]",relu,AhJgb,0.00045278617259733795,adam,200,148,0.01017979325063867,0.2964990573943057
0.15,0.7344801193176898,137,0.7,30,27,"[0.5664160401002507,0.7344801193176898]",relu,IB4kY,0.012404211123574134,adam,200,28,0.002917069382538058,0.34866078819334817
0.15,0.704144215113285,155,0.7,10,20,"[0.5739348370927317,0.704144215113285]",relu,CzGrF,0.00019595366525069344,adam,200,105,0.02702439506119528,0.3317616497655644
0.15,0.5942156193509348,187,0.7,50,23,"[0.5300751879699248,0.5942156193509348]",elu,gBTEx,0.004975011157467466,adam,200,135,0.06854505226151467,0.3165647608816803
0.15,0.6709062892194666,116,0.7,30,10,"[0.5563909774436091,0.6709062892194666]",relu,jqWRB,0.020929681849192333,adam,200,123,0.00566044070144261,0.36843157463355963
0.15,0.6853603492490095,149,0.7,5,25,"[0.5553884711779449,0.6853603492490095]",tanh,MDK31,0.001514940114647549,adam,200,127,0.007642681150014785,0.38007563133856603
0.15,0.7200933328797107,176,0.7,50,21,"[0.5659147869674186,0.7200933328797107]",relu,mXWLi,0.0083035152924354,adam,200,132,0.0001109300863059678,0.34618633929876513
0.15,0.7469875356264201,181,0.7,30,17,"[0.5403508771929826,0.7469875356264201]",relu,bYVcO,0.0010029750852599184,adam,200,116,0.009408056288776256,0.35757971278401496
0.15,0.6415075373981184,167,0.7,70,16,"[0.5473684210526316,0.6415075373981184]",elu,pZ0sH,0.0354613023486243,adam,200,142,0.001720017048675739,0.3679323375060153
0.15,0.7009891282121832,128,0.7,5,13,"[0.5639097744360904,0.7009891282121832]",relu,fn6uk,0.0032996791575519925,adam,200,109,0.011791635096316713,0.33648560161674707
0.15,0.6189040825962848,158,0.7,30,29,"[0.6320802005012531,0.6189040825962848]",relu,f2ZOe,0.015657447910123707,SGD,200,102,5.07855765359954e-05,0.374540104266091
0.15,0.6278924284720655,143,0.7,10,22,"[0.5,0.6278924284720655]",relu,ljsK8,0.007111118077639594,adam,200,120,0.0541077157395676,0.3044636897188174
0.15,0.6895947802197802,161,0.7,50,18,"[0.48872180451127817,0.6895947802197802]",tanh,R9P1x,0.010859409731968007,adam,200,126,0.003858638673245637,0.3911641768375133
0.15,0.7762072719712887,150,0.7,30,19,"[0.5593984962406016,0.7762072719712887]",elu,JFsgj,0.026214541587081353,adam,200,111,0.006192743597786723,0.3427224130605696
0.15,0.7049366156719097,138,0.7,100,25,"[0.5218045112781955,0.7049366156719097]",elu,A1gVT,0.06323460854690918,adam,200,93,0.01821150726267174,0.3096629535307145
0.15,0.7018463780836031,132,0.7,50,24,"[0.5403508771929825,0.7018463780836031]",elu,lqXBB,0.07795578994471335,adam,200,101,0.016284188928030793,0.2931576213397672
0.15,0.6828663383421276,140,0.7,5,22,"[0.5754385964912281,0.6828663383421276]",elu,WN2Ui,0.1030155664007301,adam,200,185,0.014010133510873955,0.30948608564881197
0.15,0.6633929567282442,112,0.7,70,26,"[0.5413533834586466,0.6633929567282442]",elu,sq5dE,0.05740207829712186,adam,200,96,0.015560786053049041,0.32011258610948085
0.15,0.7182229994114545,129,0.7,30,23,"[0.5944862155388472,0.7182229994114545]",elu,K2hes,0.1263230879622881,adam,200,92,0.018762886962422867,0.325176954720878
0.15,0.7017926747311829,123,0.7,10,21,"[0.593483709273183,0.7017926747311829]",elu,vGdNG,0.037433747323792406,adam,200,90,0.013646105595232869,0.32942487772576545
0.15,0.6465322844724934,135,0.7,50,27,"[0.512280701754386,0.6465322844724934]",elu,QnJTs,0.02956400377802177,adam,200,101,0.011207887984520874,0.3174644861180358
0.15,0.7303788828231613,147,0.7,30,24,"[0.5854636591478697,0.7303788828231613]",elu,lyfPp,0.11551767312525943,adam,200,106,0.02209858320141192,0.29997906735218327
0.15,0.6623304270510371,105,0.7,5,20,"[0.49624060150375937,0.6623304270510371]",elu,aBjMM,0.05054164349538711,adam,200,88,0.0129104367436206,0.32545244633412423
0.15,0.6590252871103536,143,0.7,30,22,"[0.5644110275689223,0.6590252871103536]",elu,X7Opr,0.07906201045341105,SGD,200,177,0.017484250037014516,0.33354426296480444
0.15,0.7048948682036917,200,0.7,50,30,"[0.5428571428571429,0.7048948682036917]",elu,vz4rB,0.05339652738957218,adam,200,98,0.009987968451857154,0.3146366010288687
0.15,0.717489401380062,119,0.7,70,19,"[0.5473684210526317,0.717489401380062]",elu,XpBor,0.04545333801665567,adam,200,101,0.014995451943663186,0.3413191399220426
0.15,0.688572773644827,126,0.7,30,28,"[0.5824561403508772,0.688572773644827]",elu,w5nQH,0.1562253243082642,adam,200,95,0.020598677135316625,0.30310662436298147
0.15,0.6807967184818254,151,0.7,5,21,"[0.531578947368421,0.6807967184818254]",elu,R4OPP,0.08980868471887322,adam,200,98,0.010355933031197487,0.31402322041051245
0.15,0.6674414659695697,136,0.7,10,25,"[0.6441102756892232,0.6674414659695697]",elu,NhQoo,0.04056547348710251,adam,200,106,0.011936402194041382,0.2899483598060538
0.15,0.7202133809743984,146,0.7,50,23,"[0.5007518796992482,0.7202133809743984]",elu,XgsVp,0.07356200062418075,adam,200,106,0.008504717888149826,0.33793130397021515
0.15,0.7054768270944742,131,0.7,30,20,"[0.5654135338345865,0.7054768270944742]",elu,M2RnO,0.032899191990263726,adam,200,110,0.0074334942385934685,0.3282802456335604
0.15,0.7223031135531135,154,0.7,30,18,"[0.5358395989974938,0.7223031135531135]",elu,uO1tE,0.0196406471026261,adam,200,117,0.005913136368673368,0.35215881698547996
0.15,0.6850970013818312,149,0.7,30,17,"[0.5012531328320803,0.6850970013818312]",elu,danOK,0.02688452844012293,adam,200,112,0.004483697957391406,0.34676953540574346
0.15,0.7447880904510159,152,0.7,30,16,"[0.5338345864661653,0.7447880904510159]",elu,Krmjs,0.019278565500613843,adam,200,109,0.006114250090062721,0.35849481336438455
0.15,0.6717721810131676,158,0.7,30,18,"[0.5884711779448623,0.6717721810131676]",elu,xX3zQ,0.024306331711656692,adam,200,116,0.0035541651984205926,0.3521070663081243
0.15,0.6740897081099348,147,0.7,30,16,"[0.5283208020050125,0.6740897081099348]",elu,uJ6cE,0.013669449976159835,adam,200,117,5.0181974210627804e-05,0.36273213017430017
0.15,0.7222212009803922,157,0.7,30,19,"[0.5213032581453634,0.7222212009803922]",elu,G7Kj7,0.017955678205599193,adam,200,112,0.0020964675038592073,0.3418136566867802
0.15,0.7077666114522733,153,0.7,30,15,"[0.5523809523809524,0.7077666114522733]",elu,q5wqC,0.014207305301833164,adam,200,114,0.006537135267951768,0.35545040721348103
0.15,0.6066003058203823,150,0.7,30,17,"[0.5318295739348372,0.6066003058203823]",elu,UuiRT,0.030697144835064725,adam,200,122,0.0033924188390086394,0.34605176535149174
0.15,0.7664513057945224,144,0.7,30,18,"[0.5503759398496241,0.7664513057945224]",elu,sXn5W,0.023688189995280103,adam,200,112,0.005149045075625363,0.36375543397184024
0.15,0.5713967782625872,141,0.7,30,19,"[0.5468671679197994,0.5713967782625872]",elu,TZwkr,0.05613817657227313,adam,200,102,0.008331914425556175,0.3435382886087071
0.15,0.707851087384556,141,0.7,30,20,"[0.5428571428571429,0.707851087384556]",elu,pGKbI,0.03929976641857975,adam,200,105,0.007412903809294814,0.3515048922094924
0.15,0.6736974357577574,138,0.7,30,19,"[0.5794486215538848,0.6736974357577574]",elu,ekjt2,0.04044057249581434,adam,200,104,0.009369095347354592,0.3401260551422277
0.15,0.659891174105627,134,0.7,30,21,"[0.5453634085213033,0.659891174105627]",elu,TjmZD,0.04653538457770698,adam,200,109,0.005748237604983294,0.3591156207603746
0.15,0.6600910062300782,144,0.7,30,18,"[0.5734335839598999,0.6600910062300782]",elu,ucGlf,0.031010421000219182,adam,200,98,0.007991622271271077,0.33268084773950857
0.15,0.6726569058708527,139,0.7,30,21,"[0.5288220551378446,0.6726569058708527]",elu,cwp3l,0.02376595623159755,adam,200,108,0.005317661689263481,0.350960879575095
0.15,0.7201365842288656,145,0.7,30,19,"[0.5664160401002507,0.7201365842288656]",elu,oUG0D,0.0662978052950293,adam,200,104,0.009876788814996547,0.362417005637196
0.15,0.70123106425738,135,0.7,30,18,"[0.5478696741854636,0.70123106425738]",elu,e7aWd,0.03200753476098212,adam,200,94,0.0072668109923555895,0.3385996136189419
0.15,0.6453761576096877,139,0.7,30,20,"[0.544360902255639,0.6453761576096877]",elu,xUH2V,0.04354761904591949,adam,200,112,0.004848493322147256,0.34896438108323624
0.15,0.6517290346392512,143,0.7,30,22,"[0.5248120300751881,0.6517290346392512]",elu,mK7pG,0.025243627166283398,adam,200,110,0.009044186566486602,0.36140922176524615
0.15,0.62598586398122,131,0.7,30,17,"[0.5814536340852131,0.62598586398122]",elu,Zj38y,0.025028409358702874,adam,200,100,0.006105575592132045,0.34419478300136136
0.15,0.7009392258927862,145,0.7,30,15,"[0.5849624060150376,0.7009392258927862]",elu,iMxF5,0.036185077709891336,adam,200,104,0.01103819857750845,0.354463044743169
0.15,0.7156044966063349,136,0.7,30,20,"[0.5503759398496241,0.7156044966063349]",elu,tQdcj,0.01896847607344952,adam,200,107,0.0033144301609128635,0.33181576211818387
0.15,0.6762745098039217,148,0.7,30,16,"[0.5969924812030076,0.6762745098039217]",elu,avVBN,0.09851388287523141,adam,200,113,0.008606363935364231,0.36592046967917613
0.15,0.7289682539682538,141,0.7,30,18,"[0.5503759398496241,0.7289682539682538]",elu,tt2zO,0.0489042437295532,adam,200,111,0.004948563765173153,0.33720907907388914
0.15,0.6380874546332956,129,0.7,30,22,"[0.5458646616541353,0.6380874546332956]",elu,nFh8i,0.02822477617695971,adam,200,106,0.011237472337393722,0.3560107215755844
0.15,0.7298450122265464,149,0.7,30,14,"[0.6020050125313283,0.7298450122265464]",elu,Kd4Ym,0.02217453353849682,adam,200,99,1.6856569949211513e-05,0.3447089124363164
0.15,0.6936009045993566,139,0.7,30,21,"[0.5488721804511278,0.6936009045993566]",elu,LsI6F,0.01783733441001226,adam,200,103,3.617748382484529e-05,0.367403714557591
0.15,0.7160977035056133,145,0.7,30,19,"[0.5834586466165413,0.7160977035056133]",elu,UBCj2,0.06359627700699223,adam,200,114,0.006637024856924689,0.3510702719066809
0.15,0.6193183725459267,136,0.7,30,17,"[0.5017543859649123,0.6193183725459267]",elu,rWfMx,0.03416089319869661,adam,200,108,0.002035749349786729,0.36007779309744326
0.15,0.7186152812837854,133,0.7,30,23,"[0.5067669172932331,0.7186152812837854]",elu,w1TrY,0.026340319574291456,adam,200,115,0.0036669478509691236,0.3345894428434849
0.15,0.710951449983708,142,0.7,30,15,"[0.5468671679197995,0.710951449983708]",elu,iMALt,0.01727659416780515,adam,200,94,0.012929691994960111,0.3674309393518461
0.15,0.6612207418217879,147,0.7,30,20,"[0.5724310776942356,0.6612207418217879]",elu,LQsMb,0.044303560702921435,adam,200,111,0.007626488369010311,0.3257747843189458
0.15,0.701152628712822,151,0.7,30,18,"[0.537844611528822,0.701152628712822]",elu,EPILs,0.02118326966186647,adam,200,97,0.009586571779357157,0.34328600381757235
0.15,0.7484212154689461,155,0.7,30,23,"[0.5428571428571429,0.7484212154689461]",elu,xw4Mr,0.08460411940919403,adam,200,108,0.004584230298880511,0.3566470050428543
0.15,0.696192943202979,131,0.7,30,21,"[0.5609022556390977,0.696192943202979]",elu,rjk5N,0.014711568181973316,adam,200,103,0.001799806513188622,0.372424194390087
0.15,0.7224763004265471,126,0.7,30,22,"[0.5323308270676692,0.7224763004265471]",elu,jDmRs,0.014161092223472577,adam,200,112,0.006805699209517401,0.34938422128490687
0.15,0.7365168952987319,139,0.7,30,16,"[0.5052631578947369,0.7365168952987319]",elu,d5WYC,0.02974063203374244,adam,200,116,0.0032551858608894776,0.3395354952646299
0.15,0.7114609593837535,149,0.7,30,19,"[0.5107769423558898,0.7114609593837535]",elu,IfZBp,0.020795665997998907,adam,200,100,0.01181476862306306,0.33087020514978543
0.15,0.6691646616973691,135,0.7,30,24,"[0.5157894736842106,0.6691646616973691]",elu,wHvoN,0.011623793399373441,adam,200,90,0.008936178794615855,0.36318543549566096
0.15,0.7018527984046568,142,0.7,30,14,"[0.5488721804511278,0.7018527984046568]",elu,P10Tg,0.034439626776136566,adam,200,118,0.005801968101474953,0.3705728896449446
0.15,0.680023062010728,145,0.7,30,17,"[0.5834586466165413,0.680023062010728]",elu,klk9X,0.04845676981245472,adam,200,109,0.002141341997903196,0.32342930347348203
0.15,0.7577607580650344,156,0.7,30,20,"[0.5598997493734336,0.7577607580650344]",elu,dAa0Q,0.016344880654769123,adam,200,86,0.004676525022900413,0.3476482537090225
0.15,0.6826520241717378,163,0.7,30,18,"[0.5784461152882205,0.6826520241717378]",elu,UOqty,0.024155212894766784,adam,200,114,0.01071737581027235,0.3604160216744399
0.15,0.6826820642282951,154,0.7,30,15,"[0.5553884711779448,0.6826820642282951]",elu,OBmqf,0.06886554725614073,adam,200,105,0.013474805713120444,0.3351142261260196
0.15,0.7450619928358868,128,0.7,30,21,"[0.5874686716791981,0.7450619928358868]",elu,Dhn9c,0.012241342769842425,adam,200,120,3.961912596677192e-05,0.3527695485386891
0.15,0.7336150860590012,151,0.7,30,23,"[0.5894736842105264,0.7336150860590012]",elu,aA4ip,0.01804678426630724,adam,200,118,0.008513963253587071,0.3718744683341439
0.15,0.701288710557874,138,0.7,30,19,"[0.5598997493734336,0.701288710557874]",elu,VceYQ,0.026596508930960057,adam,200,113,0.0069921648050923005,0.34345751946091
0.15,0.6949434613589025,159,0.7,30,17,"[0.568922305764411,0.6949434613589025]",elu,pBHbw,0.04130936786612689,adam,200,96,0.003345167820793044,0.35713315913524607
0.15,0.7244581665324699,143,0.7,30,16,"[0.5253132832080201,0.7244581665324699]",elu,c0pob,0.009998807812529166,adam,200,109,0.0019366856937063585,0.32091102080318545
0.15,0.7636520463512874,134,0.7,30,25,"[0.5293233082706768,0.7636520463512874]",elu,r73DN,0.014678934518059846,adam,200,119,1.5525940156354417e-06,0.3673913010392453
0.15,0.7385812795817983,124,0.7,30,24,"[0.4967418546365915,0.7385812795817983]",elu,bZNpE,0.0206692706237995,adam,200,192,0.00514253663690258,0.3298717470625039
0.15,0.7351004038259206,161,0.7,30,21,"[0.5674185463659148,0.7351004038259206]",elu,atoV5,0.012613884261641716,adam,200,102,0.010596338231798369,0.3499548387918865
0.15,0.6797782446311857,145,0.7,30,20,"[0.5819548872180451,0.6797782446311857]",elu,ODwGW,0.053167286943047905,adam,200,106,0.0066513031314823605,0.3418390264280233
0.15,0.689853812982683,131,0.7,30,14,"[0.6075187969924812,0.689853812982683]",elu,vIelM,0.03227540513736893,adam,200,115,0.01219021760738662,0.3626443501167888
0.15,0.7394370568478924,149,0.7,30,22,"[0.5197994987468672,0.7394370568478924]",elu,NDj6i,0.009393892878758045,adam,200,110,0.0037341445551046185,0.37564151112389127
0.15,0.7113665225705667,154,0.7,30,18,"[0.5102756892230575,0.7113665225705667]",elu,J794y,0.023894438160839533,adam,200,120,0.008717838279178897,0.33503733806374514
0.15,0.718056087735364,140,0.7,30,16,"[0.5303258145363409,0.718056087735364]",elu,BPmLH,0.01553602599622627,adam,200,100,3.131805961737155e-05,0.3564756994729668
0.15,0.6715395324074043,165,0.7,100,23,"[0.6085213032581454,0.6715395324074043]",elu,Bp6In,0.011268168405059332,adam,200,88,0.0017619951467966982,0.36800803782485797
0.15,0.7236066507454242,158,0.7,50,19,"[0.5192982456140351,0.7236066507454242]",elu,HbeY6,0.03653866293754283,adam,200,115,0.0048119885165562775,0.3776823185333772
0.15,0.6462254901960784,148,0.7,30,13,"[0.5423558897243107,0.6462254901960784]",elu,IVoVk,0.01999909789215699,adam,200,105,0.006978516628471159,0.34905823667045494
0.15,0.6304236096125224,135,0.7,5,25,"[0.47819548872180456,0.6304236096125224]",elu,RIiRx,0.13273215264263494,adam,200,122,0.014157022838770166,0.3261137255292162
0.15,0.6955415051340768,170,0.7,70,15,"[0.5288220551378446,0.6955415051340768]",elu,iacrl,0.028016615905446254,adam,200,110,0.010629352459688282,0.3399859672364477
0.15,0.6882998872472557,129,0.7,30,22,"[0.5375939849624061,0.6882998872472557]",elu,YOiR1,0.059878565112560025,adam,200,117,3.8376771505832866e-05,0.3615801870593995
0.15,0.6412369819722761,152,0.7,10,26,"[0.5353383458646617,0.6412369819722761]",elu,ln4KI,0.008266925158388956,adam,200,95,0.0032616690303332164,0.3193194202364208
0.15,0.6987813046946175,146,0.7,50,17,"[0.4852130325814536,0.6987813046946175]",elu,ba3lD,0.01654425260727881,adam,200,119,0.008549524632623162,0.3747101698056283
0.15,0.6591452991452991,122,0.7,30,24,"[0.562907268170426,0.6591452991452991]",elu,eXJng,0.012900658281419118,adam,200,173,0.0018593848370774652,0.35104922610317824
0.15,0.7266770148523868,161,0.7,5,20,"[0.5298245614035089,0.7266770148523868]",elu,IaIlq,0.008256610173379222,adam,200,114,0.0054983037388417234,0.36598602233026867
0.15,0.6632118287655971,141,0.7,50,18,"[0.5473684210526316,0.6632118287655971]",elu,xGXBM,0.010425460415110754,adam,200,107,0.012882920944569207,0.3359769004977937
0.15,0.6532023447630522,138,0.7,30,22,"[0.6020050125313283,0.6532023447630522]",elu,r7EEi,0.08415958339319733,adam,200,102,0.007074348096129549,0.3556067882786138
0.15,0.7065522875816994,166,0.7,70,19,"[0.5448621553884712,0.7065522875816994]",elu,XRLbU,0.021145904812044113,adam,200,123,0.009798954941478377,0.3799127507429433
0.15,0.7052700255129922,156,0.7,5,16,"[0.6536340852130327,0.7052700255129922]",elu,Hs4En,0.04540742451644817,adam,200,112,0.004112921450617922,0.34435328755982575
0.15,0.7122311640654033,132,0.7,30,13,"[0.5358395989974938,0.7122311640654033]",elu,ows1N,0.0069258072793321685,adam,200,118,0.0019015467819345532,0.3283605389923901
0.15,0.6813413859087616,150,0.7,10,21,"[0.5874686716791979,0.6813413859087616]",elu,uPqsA,0.013653116408916092,adam,200,110,3.669861317568638e-05,0.3676493078345855
0.15,0.6897742591055017,144,0.7,50,15,"[0.5373433583959899,0.6897742591055017]",elu,I0MPo,0.030071693784190733,adam,200,99,0.015563195904920684,0.3609716296012167
0.15,0.7127141107946061,127,0.7,30,26,"[0.5052631578947369,0.7127141107946061]",elu,Qr363,0.018186967280170066,adam,200,121,0.005530759661617036,0.3457009690842105
0.15,0.6850626188397086,175,0.7,100,20,"[0.5478696741854637,0.6850626188397086]",elu,V4Ez1,0.009780912213994613,adam,200,115,0.012018466708086208,0.31329826446756376
0.15,0.7007322303921569,164,0.7,50,23,"[0.5458646616541353,0.7007322303921569]",elu,YS9Ao,0.0257627675865885,adam,200,106,0.008050632699864266,0.3798183896259433
0.15,0.6252236265626359,137,0.7,5,18,"[0.5238095238095238,0.6252236265626359]",elu,FrasB,0.007068315902360187,adam,200,111,0.003077291193138252,0.3549384708666559
0.15,0.6788725490196078,168,0.7,30,25,"[0.5383458646616541,0.6788725490196078]",elu,ubCE9,0.011544867545565662,adam,200,91,0.0019410787511702568,0.33566033631481046
0.15,0.627665239086747,156,0.7,70,19,"[0.6250626566416041,0.627665239086747]",elu,h4SN8,0.03684007394432343,SGD,200,124,0.010282386099081893,0.3740325875154059
0.15,0.6520613724461357,149,0.7,30,21,"[0.6040100250626567,0.6520613724461357]",elu,aqS2c,2.018375101170856e-06,adam,200,103,0.0060218062824635476,0.32014317331377873
0.15,0.6922179549549894,161,0.7,10,14,"[0.6020050125313283,0.6922179549549894]",elu,Dhpat,0.016925234715455786,adam,200,121,0.014062342228145959,0.34248305270655915
0.15,0.7342896218048348,120,0.7,50,17,"[0.5523809523809524,0.7342896218048348]",elu,uhWB9,0.05152035129019297,adam,200,116,0.004434317166700853,0.3626768546331503
