batch_size,epochs,regularization,reward,layer_2,activation,intermediate,layer_1,test_frac,trialJobId,train_frac,dropout,learning_rate,optimizer,preweight
5,200,0.014925189105680083,0.9948269536504831,61,elu,"[0.9875,0.9948269536504831]",95,0.15,bA2lx,0.7,0.26751235341742713,0.0038662252131903907,adam,15
5,200,0.028301667829784057,0.9935976826414639,55,elu,"[0.9806547619047619,0.9935976826414639]",111,0.15,ODudx,0.7,0.25299884119334165,0.00726409688159045,adam,20
5,200,0.030336822848029053,0.9876622383525161,73,elu,"[0.9657738095238095,0.9876622383525161]",76,0.15,oDVIv,0.7,0.1911134442973058,0.041718563853148614,adam,17
5,200,0.020316594866298106,0.9964779544511716,86,elu,"[0.9803571428571429,0.9964779544511716]",89,0.15,cPw3p,0.7,0.2051613578730182,0.012878669881535573,adam,23
5,200,0.03318441683216562,0.9893875598086124,68,elu,"[0.9776785714285715,0.9893875598086124]",42,0.15,ijA7a,0.7,0.2231100108363648,0.0054013577272911195,adam,26
5,200,0.026458318172874848,0.9951133712023005,45,elu,"[0.9708333333333332,0.9951133712023005]",21,0.15,dkI80,0.7,0.24128201167747831,0.03265951508558621,adam,22
5,200,0.01777104795803741,0.9879183922372776,75,elu,"[0.9785714285714286,0.9879183922372776]",68,0.15,RrXH1,0.7,0.16232842681049048,0.01658790833034485,adam,25
5,200,0.010333471187662606,0.9913060393239421,81,elu,"[0.9842261904761905,0.9913060393239421]",97,0.15,kUQZz,0.7,0.21042688985921792,0.0098753452430946,adam,19
5,200,0.0037711542464144293,0.9967650767107289,91,elu,"[0.9836309523809523,0.9967650767107289]",82,0.15,BPQiQ,0.7,0.12062009048838288,0.002602971257733438,adam,13
5,200,0.02409767816143049,0.990142694759063,66,elu,"[0.9827380952380953,0.990142694759063]",107,0.15,kWgD9,0.7,0.1405328353970824,0.003943913874805993,adam,16
30,200,0.03556006053720488,0.9936540135605471,59,elu,"[0.980952380952381,0.9936540135605471]",46,0.15,gAtzU,0.7,0.17127700101235538,0.020353553265973903,adam,28
100,200,0.02182122301998928,0.9922512077294685,41,elu,"[0.987797619047619,0.9922512077294685]",65,0.15,GL2y2,0.7,0.17810509415630307,0.013792558458895671,adam,20
10,200,0.03095941795224471,0.9878378700762601,84,elu,"[0.9788690476190476,0.9878378700762601]",56,0.15,aEnLy,0.7,0.15059727540655599,0.008263595432705394,adam,18
5,200,0.013269880758966127,0.9969664072162058,71,elu,"[0.987202380952381,0.9969664072162058]",78,0.15,Cx3KJ,0.7,0.18703244357739063,0.002882385728258695,adam,27
50,200,0.028128447423671845,0.9942720437457279,79,elu,"[0.9863095238095237,0.9942720437457279]",92,0.15,pBMTF,0.7,0.12812103663623786,0.005704774315421183,adam,22
70,200,0.019014980925957447,0.9965528270201384,99,elu,"[0.9860119047619047,0.9965528270201384]",100,0.15,SCoGJ,0.7,0.25055817358790716,0.03658753917737433,adam,25
30,200,0.024727379846606744,0.977970862379346,64,elu,"[0.9714285714285715,0.977970862379346]",199,0.15,us5eA,0.7,0.23674100900022,0.0629102068524814,adam,15
5,200,0.01618498682073142,0.9938307226289442,90,elu,"[0.9744047619047619,0.9938307226289442]",104,0.15,kyMUt,0.7,0.2298966461340436,0.02500737289383107,adam,24
10,200,0.03291912408146974,0.9918174957311564,54,relu,"[0.9717261904761905,0.9918174957311564]",85,0.15,mI9AC,0.7,0.16322364850269,0.011163291338026134,adam,17
5,200,0.023236570345362768,0.9936172599330494,94,tanh,"[0.9886904761904762,0.9936172599330494]",72,0.15,T8cQF,0.7,0.1397918629136969,0.0014936729239157585,adam,21
30,200,0.027090800426866554,0.9880267823963477,48,elu,"[0.9788690476190476,0.9880267823963477]",61,0.15,ZP1fG,0.7,0.36635595341393884,0.004410987943201045,adam,13
50,200,0.03442421665366384,0.986809190831519,77,relu,"[0.9770833333333334,0.986809190831519]",94,0.15,Mll3l,0.7,0.3551891626966902,0.016780129961914317,adam,30
10,200,0.02976537407052948,0.9913239545966063,71,elu,"[0.9726190476190476,0.9913239545966063]",88,0.15,dfsgr,0.7,0.26398450557226805,0.04522298585683547,adam,47
5,200,0.03672086259737688,0.9926351625730451,84,relu,"[0.9806547619047619,0.9926351625730451]",111,0.15,OdiCD,0.7,0.21272228763668413,0.006547595345448306,adam,19
30,200,0.020030968088870827,0.9834071676517496,59,relu,"[0.9842261904761905,0.9834071676517496]",116,0.15,I7zFN,0.7,0.11851836483939339,0.002136205564768413,adam,44
100,200,0.03150223084993849,0.9672342698954625,76,elu,"[0.9785714285714286,0.9672342698954625]",14,0.15,Va3ki,0.7,0.09362763530389473,0.0031705638674225174,adam,23
10,200,0.026054938091880066,0.9893895671677001,90,relu,"[0.9827380952380953,0.9893895671677001]",51,0.15,mzWHJ,0.7,0.1936022185095035,0.021012487360683573,adam,26
5,200,0.022178388389343676,0.9785580419303134,96,relu,"[0.9806547619047619,0.9785580419303134]",80,0.15,VBZC7,0.7,0.10879765624964954,0.009896503736892995,SGD,24
70,200,0.017323481448623626,0.9896929541047189,68,elu,"[0.9836309523809523,0.9896929541047189]",31,0.15,J7xbI,0.7,0.15073248133212974,0.0078045033269452686,adam,29
50,200,0.010936445694219558,0.989754490806636,34,relu,"[0.9845238095238097,0.989754490806636]",76,0.15,zGkoQ,0.7,0.3748079421768851,0.004650307459352041,adam,21
30,200,0.014167569033169822,0.9950373306928997,61,tanh,"[0.9836309523809523,0.9950373306928997]",41,0.15,V56eg,0.7,0.1345625545289487,0.029947775373396456,adam,10
10,200,0.0282528242536297,0.995399397042782,51,elu,"[0.9797619047619047,0.995399397042782]",98,0.15,chjRB,0.7,0.34620015187990155,0.01293521214869957,adam,14
5,200,0.008272253148448226,0.9921351738420621,88,relu,"[0.9836309523809523,0.9921351738420621]",91,0.15,cJOXk,0.7,0.3358930992137775,0.0033814416449988215,adam,28
5,200,0.03444437348610218,0.9928805890647997,79,relu,"[0.9797619047619047,0.9928805890647997]",85,0.15,oZGmI,0.7,0.08283628622665001,0.0024618744326722983,adam,17
30,200,0.02547262173893658,0.9886346905912123,65,elu,"[0.9785714285714286,0.9886346905912123]",69,0.15,jJQqv,0.7,0.17916865613873909,0.005836366138958607,adam,22
50,200,0.03932978545537999,0.98797544735747,44,relu,"[0.9794642857142858,0.98797544735747]",103,0.15,vOBEV,0.7,0.19849725840573879,0.016810157360025012,adam,19
10,200,0.029714765550263565,0.9970989989252643,101,elu,"[0.9833333333333332,0.9970989989252643]",123,0.15,qdrKU,0.7,0.355155451178286,0.009896995833998336,adam,27
5,200,0.0212948679545197,0.9597753510442338,82,relu,"[0.9544642857142858,0.9597753510442338]",108,0.15,gK6xc,0.7,0.39041334273522543,0.0015894946985591913,SGD,20
30,200,0.032034125166797094,0.9859647945499578,85,relu,"[0.974702380952381,0.9859647945499578]",81,0.15,ycloX,0.7,0.32947222012155986,0.050204802089115874,adam,16
10,200,0.03675354194555486,0.9898218028103397,73,elu,"[0.9693452380952381,0.9898218028103397]",57,0.15,PcDWl,0.7,0.16215720650631857,0.08069981382343777,adam,31
100,200,0.023676865594800787,0.9822868994722542,58,relu,"[0.9818452380952382,0.9822868994722542]",94,0.15,D0mdz,0.7,0.27502771025783995,0.03441069826297468,adam,12
5,200,0.018734056504450335,0.9919651349553293,93,tanh,"[0.974404761904762,0.9919651349553293]",75,0.15,oICfE,0.7,0.1280869761981457,0.022071351615672165,adam,23
50,200,0.02716489900811178,0.9924436073981069,68,elu,"[0.9854166666666668,0.9924436073981069]",88,0.15,cYr8h,0.7,0.22193994977448595,0.007083057533784845,adam,46
70,200,0.012653377269743412,0.9866253207128495,54,relu,"[0.9848214285714285,0.9866253207128495]",66,0.15,JQygw,0.7,0.15522686648120093,0.01364177955568585,adam,26
30,200,0.04084776352220386,0.9862767277247613,105,relu,"[0.9788690476190476,0.9862767277247613]",26,0.15,C7BJU,0.7,0.10371126173068958,0.00467132909954146,adam,18
10,200,0.01618765626569941,0.9878239880886468,63,elu,"[0.9827380952380953,0.9878239880886468]",118,0.15,jfz3e,0.7,0.145650040205375,0.003798158948177314,adam,20
5,200,0.03395168480948924,0.988028987354987,73,relu,"[0.9830357142857142,0.988028987354987]",113,0.15,O7SPH,0.7,0.12079732295420814,0.0020083093958467653,adam,24
5,200,0.038417645233644,0.9851398794792624,146,elu,"[0.9818452380952382,0.9851398794792624]",97,0.15,ceY6O,0.7,0.36948380523908086,0.008572358116872542,SGD,21
30,200,0.02076478589529023,0.9875940817470052,97,relu,"[0.9860119047619047,0.9875940817470052]",71,0.15,e2yYn,0.7,0.1750569399601533,0.001211364890418274,adam,15
50,200,0.03067038142841215,0.9785600364547733,78,relu,"[0.9767857142857143,0.9785600364547733]",126,0.15,YjZHg,0.7,0.09095695040778168,0.012161794157622481,adam,50
10,200,0.023672373127514586,0.9901136513979871,88,elu,"[0.9794642857142858,0.9901136513979871]",101,0.15,Rjb2t,0.7,0.24649809453978544,0.02486281788410297,adam,26
5,200,0.04346588782730859,0.9877787304350735,163,relu,"[0.981547619047619,0.9877787304350735]",62,0.15,LVlSc,0.7,0.16716270915463027,0.005789728596870127,adam,33
30,200,0.0286303051426628,0.9960956956820561,82,tanh,"[0.9800595238095238,0.9960956956820561]",91,0.15,UunNl,0.7,0.38520810432337305,0.017447792356206214,adam,43
10,200,0.035985503089925944,0.9903367385370346,50,elu,"[0.98125,0.9903367385370346]",53,0.15,YE61M,0.7,0.31345679256694775,0.0029552242665782137,adam,39
100,200,0.01799205857295032,0.988412977631244,75,relu,"[0.987797619047619,0.988412977631244]",106,0.15,iAHzn,0.7,0.11206119109738231,0.06768256909008834,adam,17
5,200,0.025611957490945206,0.9883650095080967,154,relu,"[0.955952380952381,0.9883650095080967]",78,0.15,CJMtR,0.7,0.20548646560730974,0.03981647023599837,adam,30
50,200,0.03273310620494286,0.9945017253278123,173,elu,"[0.9854166666666666,0.9945017253278123]",47,0.15,gfr5K,0.7,0.39992622894303065,0.008005979348836527,adam,28
70,200,0.019740947860885694,0.9511877984402357,69,relu,"[0.9654761904761905,0.9511877984402357]",84,0.15,YeR22,0.7,0.3430254116244383,0.028025653985807628,SGD,41
30,200,0.01504420414096913,0.9893801217368845,141,elu,"[0.9880952380952379,0.9893801217368845]",100,0.15,rOO3y,0.7,0.07251086192244359,0.011148026508241513,adam,24
10,200,0.02251080705200008,0.9942413989519252,37,relu,"[0.9836309523809526,0.9942413989519252]",121,0.15,Agq8t,0.7,0.22996003302402435,0.004635693741971076,adam,22
5,200,6.764612594942557e-05,0.9923433367359891,101,relu,"[0.9886904761904762,0.9923433367359891]",109,0.15,Tv9yn,0.7,0.18910011822796813,0.0023154327263417325,adam,18
5,200,0.0048938863916733535,0.9886494216437007,109,elu,"[0.9833333333333334,0.9886494216437007]",133,0.15,ctaMh,0.7,0.2993939427463114,0.016611355478126037,adam,14
30,200,0.027166412567703805,0.9934660508573552,56,relu,"[0.987202380952381,0.9934660508573552]",87,0.15,nPyS4,0.7,0.3209817075343694,0.003695036058764819,adam,11
50,200,0.030143252161650494,0.9888612786907981,92,tanh,"[0.9791666666666666,0.9888612786907981]",95,0.15,CIerr,0.7,0.28442069187403063,0.0009431115874799992,adam,23
10,200,0.03500554418474311,0.9878770058467141,61,elu,"[0.9809523809523808,0.9878770058467141]",72,0.15,nltCX,0.7,0.3599744755290535,0.006388244936488072,adam,48
5,200,0.010755302337552668,0.985035356501801,47,relu,"[0.9690476190476189,0.985035356501801]",36,0.15,OQKNi,0.7,0.1380878386932657,0.04975842491042475,adam,25
30,200,0.024455542329812275,0.9952758316245159,87,relu,"[0.9833333333333332,0.9952758316245159]",103,0.15,XHaYE,0.7,0.21649808398800952,0.022919138727887593,adam,20
10,200,0.0384309808610999,0.9848672339012896,80,elu,"[0.9800595238095239,0.9848672339012896]",80,0.15,xaWY1,0.7,0.18331789321797495,0.001713243102311998,adam,45
100,200,0.03177838993993173,0.9371904146628577,72,relu,"[0.9464285714285714,0.9371904146628577]",10,0.15,hvqB8,0.7,0.1456484884471465,0.009302520786669072,SGD,34
5,200,0.04175593828149758,0.990649878095312,65,elu,"[0.9735119047619047,0.990649878095312]",114,0.15,Uz3MT,0.7,0.2574557814809778,0.012093888586819977,adam,16
50,200,0.028527428982938127,0.9857493387544537,42,relu,"[0.9821428571428571,0.9857493387544537]",58,0.15,ckq1D,0.7,0.2382786605183344,0.002694217222333345,adam,29
70,200,0.02064730422665525,0.9933264320220843,168,relu,"[0.9830357142857142,0.9933264320220843]",66,0.15,yqxgc,0.7,0.12737647079776374,0.005224565375809237,adam,36
30,200,0.025978736332395863,0.9865326675388596,68,elu,"[0.974702380952381,0.9865326675388596]",90,0.15,kVgto,0.7,0.043414755202281774,0.03185936008808137,adam,22
10,200,0.022460430144336675,0.9878543292456335,77,relu,"[0.9845238095238095,0.9878543292456335]",75,0.15,kqNZA,0.7,0.3800697438101189,0.001447938842975011,adam,19
5,200,0.016821325338701835,0.9964504444684271,96,tanh,"[0.9848214285714285,0.9964504444684271]",43,0.15,Uog6S,0.7,0.09773903374971621,0.015316153171628334,adam,27
5,200,0.007209975997824053,0.9941665780236146,82,elu,"[0.980952380952381,0.9941665780236146]",96,0.15,oGfYK,0.7,0.08523228680572004,0.0033594187818602986,adam,31
30,200,0.03364966818321703,0.9957458526258713,103,relu,"[0.9830357142857142,0.9957458526258713]",85,0.15,rdwOb,0.7,0.15545638719796923,0.019730453831390635,adam,15
50,200,0.03654679591492753,0.9820144556054167,57,relu,"[0.9821428571428571,0.9820144556054167]",111,0.15,H6PCL,0.7,0.3499555375384062,0.15872650997664287,SGD,25
10,200,0.01443639586671444,0.9916203256629041,159,elu,"[0.9860119047619047,0.9916203256629041]",81,0.15,QXyNt,0.7,0.06144136665740685,0.00797810976466952,adam,12
5,200,0.029860504655662375,0.9759726781421545,177,relu,"[0.8883928571428573,0.9759726781421545]",68,0.15,gsxWd,0.7,0.17053727514478853,0.08773528499451044,adam,21
30,200,0.04056253888168598,0.9918910913647755,149,elu,"[0.9705357142857143,0.9918910913647755]",105,0.15,NWeiU,0.7,0.19994222175649584,0.05773017024363578,adam,43
10,200,0.018980729620402183,0.9977539038076382,113,relu,"[0.9758928571428573,0.9977539038076382]",99,0.15,m1u6c,0.7,0.11761210213402526,0.04027162547808133,adam,19
100,200,0.02380910248121553,0.9893536212071682,135,relu,"[0.9791666666666666,0.9893536212071682]",176,0.15,d8NCd,0.7,0.36973733880476806,0.00654583484065828,adam,17
5,200,0.012612481046098587,0.9936300695916745,86,elu,"[0.980952380952381,0.9936300695916745]",117,0.15,SCz4n,0.7,0.10379697617099323,0.010786175720285878,adam,32
50,200,0.04424911752218164,0.9831800836276539,90,relu,"[0.9797619047619047,0.9831800836276539]",63,0.15,ci12s,0.7,0.2678232457148054,0.004393972369401462,adam,37
70,200,0.025891083186679507,0.9809910349312524,98,tanh,"[0.9794642857142858,0.9809910349312524]",126,0.15,RLNOo,0.7,0.3930576085863055,0.002233242114643561,adam,29
30,200,0.032022572529530696,0.9805928796445338,118,elu,"[0.9791666666666666,0.9805928796445338]",91,0.15,IOJno,0.7,0.32910821244990174,0.01414708160118735,adam,23
10,200,0.02742410501919408,0.9822825427515156,62,relu,"[0.9845238095238095,0.9822825427515156]",161,0.15,KsR4H,0.7,0.07483541861453222,0.023983526312964486,SGD,27
5,200,0.034720240314375,0.9926379032567618,53,relu,"[0.9785714285714284,0.9926379032567618]",54,0.15,IfZrA,0.7,0.13152457279316862,0.00897259738785152,adam,52
5,200,0.03769146454420528,0.9841342156445132,73,elu,"[0.9803571428571429,0.9841342156445132]",49,0.15,NZDRV,0.7,0.21103032703170704,0.0012058277517241105,adam,40
30,200,0.009719053306028317,0.9957006151742995,93,relu,"[0.9863095238095237,0.9957006151742995]",87,0.15,i7XdS,0.7,0.36561734937135687,0.006771023268865219,adam,18
50,200,0.021098121678462367,0.9952221462747779,84,elu,"[0.9863095238095237,0.9952221462747779]",73,0.15,cGB0s,0.7,0.3368761907134814,0.0040872215569989915,adam,14
10,200,0.02957742246965988,0.9917283471359557,66,relu,"[0.9726190476190476,0.9917283471359557]",18,0.15,VCg0j,0.7,0.3028767971988251,0.03090473131379512,adam,24
5,200,0.04826217509289928,0.9622523944677985,106,relu,"[0.7712797619047619,0.9622523944677985]",136,0.15,iNaWQ,0.7,0.3566675184463646,0.1046992511198057,adam,21
30,200,0.018049224546857964,0.9913811678517561,76,elu,"[0.9830357142857145,0.9913811678517561]",93,0.15,aoo1m,0.7,0.34623995829326987,0.0008682698276718775,adam,26
10,200,0.02372993785308984,0.9907190724391022,31,relu,"[0.975,0.9907190724391022]",78,0.15,XmmID,0.7,0.0968427311622887,0.01899541445382903,adam,34
100,200,0.032820133178106226,0.9778811268523043,70,tanh,"[0.9830357142857142,0.9778811268523043]",83,0.15,AHLDa,0.7,0.14606519433683496,0.0016882389874275493,adam,16
5,200,0.027850257571337973,0.9754944613956242,128,elu,"[0.9755952380952382,0.9754944613956242]",59,0.15,lxFyG,0.7,0.16260364476565792,0.0051746997954499096,SGD,22
50,200,0.030853010301577586,0.9946339612399985,80,relu,"[0.9794642857142856,0.9946339612399985]",106,0.15,OQTq7,0.7,0.11446291328249422,0.013345368541234331,adam,42
70,200,0.0394739890751253,0.9900299717233356,48,relu,"[0.9794642857142858,0.9900299717233356]",101,0.15,DZPH2,0.7,0.1937022540786499,0.009691661840248203,adam,45
30,200,0.04224786050550343,0.9931171959588673,59,elu,"[0.9815476190476191,0.9931171959588673]",121,0.15,wkEJ8,0.7,0.3115414111409942,0.0028552766468931973,adam,20
10,200,0.05803190504619386,0.9890097528675115,63,relu,"[0.9642857142857142,0.9890097528675115]",96,0.15,bg0GF,0.7,0.13666840476894263,0.03958121928068558,adam,47
5,200,0.025013579759458344,0.9835031924570121,122,elu,"[0.9648809523809524,0.9835031924570121]",109,0.15,j9TL5,0.7,0.27415885013715746,0.0652794508496147,adam,38
5,200,0.002326803844025137,0.9955913752198583,165,relu,"[0.9886904761904761,0.9955913752198583]",114,0.15,OGkvC,0.7,0.18034728991003945,0.003530764879333291,adam,30
30,200,0.015643413369802864,0.9937486847461272,13,relu,"[0.987797619047619,0.9937486847461272]",40,0.15,T1j7u,0.7,0.22093718344137747,0.005809865140364804,adam,18
50,200,0.022088063630540222,0.9830931841141478,90,elu,"[0.9830357142857142,0.9830931841141478]",69,0.15,OvaPn,0.7,0.3773394672278405,0.016949293196512547,adam,10
10,200,0.03606341234632895,0.9895956418034274,100,relu,"[0.9806547619047619,0.9895956418034274]",75,0.15,u3WIF,0.7,0.08418253860506666,0.026032737757978652,adam,25
5,200,0.019442941226544903,0.9910872694788593,74,tanh,"[0.9851190476190477,0.9910872694788593]",90,0.15,XCvlj,0.7,0.1221354100947385,0.002159323430953522,adam,28
30,200,0.012800993428351781,0.9769490631584068,96,elu,"[0.9699404761904763,0.9769490631584068]",130,0.15,UoRT2,0.7,0.23271808238258673,0.007560594774812889,SGD,23
10,200,0.03320683850831762,0.9926466252493651,70,relu,"[0.9824404761904761,0.9926466252493651]",32,0.15,f0scv,0.7,0.05425516552799478,0.011468694361861783,adam,15
100,200,0.051728413657498404,0.9805743870254572,111,relu,"[0.9764880952380952,0.9805743870254572]",23,0.15,PpvwT,0.7,0.29097160542537875,0.01993680227981721,adam,20
5,200,0.04489482008949072,0.9882912081561968,86,elu,"[0.9818452380952382,0.9882912081561968]",82,0.15,Z9Llv,0.7,0.386384226222866,0.001337665138040105,adam,13
50,200,0.02782920914373106,0.9904333157307986,78,relu,"[0.9886904761904762,0.9904333157307986]",86,0.15,Kn35G,0.7,0.10679757784132007,0.004898103650512413,adam,32
30,200,0.09513196251925052,0.9859161064226573,171,elu,"[0.9732142857142858,0.9859161064226573]",103,0.15,v8g5T,0.7,0.32290912118160037,0.01378794936665544,adam,49
70,200,0.017122036941017812,0.9908965615231601,40,relu,"[0.9883928571428571,0.9908965615231601]",62,0.15,u31FE,0.7,0.15554303447446746,0.0026790296331248133,adam,19
10,200,0.02499277743586812,0.9922449778971518,51,relu,"[0.9848214285714286,0.9922449778971518]",77,0.15,XqO5I,0.7,0.2455292336558675,0.007455233852877326,adam,24
5,200,0.030492855819330297,0.9655180289040249,82,elu,"[0.9238095238095237,0.9655180289040249]",98,0.15,Yzjvm,0.7,0.25456471140650605,0.12066611689091149,adam,17
5,200,0.022184377248197745,0.9372506114577724,143,relu,"[0.9217261904761905,0.9372506114577724]",95,0.15,DlbWA,0.7,0.39388029784563716,0.0006912206396909868,SGD,26
