,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
bGmga,0.013203210374408905,70.0,0.39406635647216137,adam,relu,0.003436856137333533,33.0,22.0,0.7,0.15,200.0,0.8570814606446957,0.07246155402797545,0.8904761904761903,0.013883218797250726
E2HU4,5.531964474457185e-06,50.0,0.21852929101827054,adam,elu,0.03610039361828057,69.0,56.0,0.7,0.15,200.0,0.6545067995745939,0.19187602289181746,0.681547619047619,0.20957537920557603
Tl98T,2.6680595753343534e-05,70.0,0.23142463943233182,adam,relu,0.06951327161105676,89.0,127.0,0.7,0.15,200.0,0.7673079280124013,0.12809308506840172,0.7869047619047619,0.04290671735938119
c6QYW,5.370197200006112e-06,100.0,0.07983545390411316,SGD,relu,0.0008126153741502052,34.0,159.0,0.7,0.15,200.0,0.3951995464852608,0.19576314766707986,0.5434523809523809,0.16547297872868066
B4lKp,0.3353253583928949,70.0,0.021715891587827052,adam,tanh,0.045846579462412586,62.0,38.0,0.7,0.15,200.0,0.7765470641998659,0.12562112911891202,0.5815476190476191,0.21478199805696566
zOUl0,0.0001411314398322074,50.0,0.12347204761629871,SGD,relu,0.07617773092102625,122.0,61.0,0.7,0.15,200.0,0.4276406926406927,0.169441015614669,0.5779761904761904,0.1040713849941624
CQDoa,6.0660028569749456e-05,10.0,0.24181283794471367,adam,relu,0.023398359741938737,88.0,42.0,0.7,0.15,200.0,0.8551890316634599,0.07428963580962149,0.8684523809523809,0.014928495480933886
LCXt2,0.0021544791734890035,100.0,0.28774646641088214,SGD,tanh,0.09991648306388984,84.0,139.0,0.7,0.15,200.0,0.7517179929840165,0.09137868888218849,0.7547619047619049,0.10132344205215814
qHKiB,0.323869129711737,5.0,0.3514535266321115,adam,tanh,0.06425007480876099,115.0,36.0,0.7,0.15,200.0,0.7378913319829468,0.06320767075306447,0.5220238095238096,0.13254042510009648
G4K76,0.00017286306492169436,50.0,0.08560466170824146,adam,relu,0.028981431526954416,19.0,140.0,0.7,0.15,200.0,0.838318106588359,0.06835987244854858,0.8470238095238095,0.022595539162026546
oVnz4,1.1703653695185962e-05,10.0,0.3266407466987299,adam,elu,0.04851290244499559,115.0,18.0,0.7,0.15,200.0,0.8096783359659003,0.07165260344719052,0.8428571428571429,0.026109181189834862
hrR6K,0.00012745298020232565,10.0,0.2454184684789416,adam,elu,0.042856838702102475,43.0,115.0,0.7,0.15,200.0,0.8681053918488504,0.05626334422261138,0.8845238095238095,0.012256702548794069
K1Z79,0.40627435058738876,100.0,0.2531071074364443,adam,elu,0.013977393678866147,14.0,32.0,0.7,0.15,200.0,0.7327420516053065,0.1353101781991917,0.5285714285714285,0.09410787701891274
l71QA,0.0013991352633091403,100.0,0.15462242306237006,adam,elu,0.09678529028723522,43.0,184.0,0.7,0.15,200.0,0.8830862328280065,0.05654740149079072,0.8761904761904761,0.006410910484683933
uHnRA,1.9518747990580368e-05,50.0,0.12219001060667489,adam,elu,0.035225522736413994,132.0,31.0,0.7,0.15,200.0,0.7844867729952968,0.0952190663033412,0.8130952380952381,0.04285714285714288
qJxdN,1.0975707745383159e-05,50.0,0.03276185705767598,SGD,elu,0.056339065387649045,176.0,130.0,0.7,0.15,200.0,0.2761187212258641,0.11886778741898889,0.41785714285714287,0.08706768811060261
LlekT,0.08984873029797404,50.0,0.19830612844076298,SGD,elu,0.08527242331582724,30.0,137.0,0.7,0.15,200.0,0.8674729182172687,0.047366918988558125,0.8601190476190474,0.02100271281473495
nnzes,0.000360956841296593,100.0,0.2564989884502972,adam,relu,0.09090707223606476,93.0,13.0,0.7,0.15,200.0,0.8439512964606133,0.05351519966888641,0.8535714285714284,0.008908708063747488
MPJn9,0.0775571629641784,5.0,0.14589782650896424,SGD,relu,0.04738104786175297,88.0,86.0,0.7,0.15,200.0,0.8633725579150451,0.06033042932516353,0.8696428571428573,0.009007586875250941
AOYxN,0.3447055496026096,100.0,0.24872451998782383,SGD,relu,0.0794053228064835,198.0,99.0,0.7,0.15,200.0,0.8566089189579345,0.0485908128610312,0.8184523809523808,0.03941626935986499
EEtLL,0.008501577318207032,5.0,0.19624970170263534,SGD,relu,0.04378214910762162,111.0,92.0,0.7,0.15,200.0,0.8616617390655981,0.05906003326842854,0.8761904761904761,0.011542094898610297
kvIjS,0.08187967753515762,100.0,0.3308249019899194,SGD,elu,0.01642286499762733,11.0,181.0,0.7,0.15,200.0,0.8686905834573337,0.045001296780157726,0.8494047619047619,0.014833256898067998
sxlI2,0.0008665491268008813,70.0,0.34091165682179664,adam,elu,0.054642518998657234,197.0,33.0,0.7,0.15,200.0,0.8807433726721424,0.04596627895093542,0.881547619047619,0.009392698713130643
J2FuS,0.2521191549647319,70.0,0.07280054070868883,adam,relu,0.01708033942204178,27.0,174.0,0.7,0.15,200.0,0.7477000446643303,0.1514664865853916,0.5,0.0
Kbpl2,0.0034898489091312727,50.0,0.03089182985498842,adam,elu,0.027923341696607776,130.0,69.0,0.7,0.15,200.0,0.879606399664679,0.07359061008031012,0.8744047619047619,0.009007586875250913
R9iXG,0.0006045863222691694,10.0,0.18945350499011632,adam,tanh,0.09802827975625801,10.0,103.0,0.7,0.15,200.0,0.8660009061904134,0.06445417337568875,0.8857142857142858,0.009144221128415
qvd8u,0.00015562149574897965,30.0,0.1064022980752033,SGD,relu,0.07738673064739171,127.0,134.0,0.7,0.15,200.0,0.5256271730914589,0.2180712875377106,0.6077380952380953,0.12974142477091616
ZHIMZ,0.008765109704463073,100.0,0.12543846972033865,adam,tanh,0.08312054509749868,142.0,173.0,0.7,0.15,200.0,0.8879815068123513,0.062464056487858764,0.8851190476190475,0.015533319465118925
thwbW,9.394268531342938e-05,100.0,0.1886691233795177,adam,elu,0.04090467250293792,145.0,123.0,0.7,0.15,200.0,0.8042656129692274,0.10807537730882544,0.8404761904761905,0.02407589097161508
w6oXo,0.003759936829522985,100.0,0.25428832433736115,adam,tanh,0.05094985074207014,21.0,157.0,0.7,0.15,200.0,0.8824298223985023,0.057309675162080034,0.880952380952381,0.0053239713749994805
Pu9MV,2.7109832076664034e-05,50.0,0.1743207310653778,adam,tanh,0.09493817455638073,170.0,149.0,0.7,0.15,200.0,0.8430557045849764,0.052650335318573604,0.8363095238095237,0.02262687834374787
TM3Gh,2.8764339911653695e-06,50.0,0.10871036378721621,adam,tanh,0.08776722018334214,118.0,64.0,0.7,0.15,200.0,0.6157668178382464,0.1255023549108189,0.6482142857142856,0.15318449778881607
D8cJe,6.7246175095112655e-06,10.0,0.17886017090010428,SGD,tanh,0.04179043525970343,195.0,28.0,0.7,0.15,200.0,0.5766960828940477,0.18011019847277734,0.5922619047619048,0.13345153136809557
PhMB3,0.0008565918670982167,30.0,0.15516792296260498,SGD,tanh,0.029033599693012183,185.0,48.0,0.7,0.15,200.0,0.7950073610490553,0.0776115544989278,0.7910714285714284,0.03843321061275695
WubgY,1.6879918156617242e-05,70.0,0.046655377566334845,SGD,elu,0.0794090892620894,164.0,80.0,0.7,0.15,200.0,0.4003764172335601,0.1536800876695019,0.47440476190476194,0.13688017377541978
tPjSo,0.16545490210796476,10.0,0.2073834750917535,SGD,tanh,0.059909042555377705,191.0,52.0,0.7,0.15,200.0,0.8887811618802764,0.04534074908024644,0.8559523809523808,0.012140522651411377
VC8PB,0.03284702763747202,100.0,0.37613897299045845,adam,relu,0.09064512857783075,22.0,23.0,0.7,0.15,200.0,0.8598692028461092,0.0824024148800942,0.8696428571428572,0.009762630635033766
zpiTF,1.1786097888851977e-06,100.0,0.20506326771021485,adam,relu,0.08726621578293625,59.0,133.0,0.7,0.15,200.0,0.5360405242905244,0.1507782867695245,0.5464285714285715,0.10016284926000302
UO7Xj,0.0015593248160976807,30.0,0.12595239443359688,adam,tanh,0.08166436976208306,55.0,81.0,0.7,0.15,200.0,0.9014423639441478,0.047403680658960154,0.8803571428571427,0.009762630635033784
lDtgE,0.03777990434139118,30.0,0.28484145454743265,adam,tanh,0.05522797345367099,92.0,43.0,0.7,0.15,200.0,0.8639683024369822,0.055954762724206936,0.7077380952380952,0.2102033420555864
Fgwkx,0.0009115289609459379,70.0,0.25667628812771465,SGD,elu,0.09432604783040222,66.0,169.0,0.7,0.15,200.0,0.7307860837763375,0.13614095818596617,0.7315476190476191,0.07050242835270369
o9efe,0.0001431147269771726,5.0,0.26550418557590033,adam,relu,0.09818610213078474,70.0,122.0,0.7,0.15,200.0,0.8739619276073618,0.05859486121934027,0.881547619047619,0.008605257318333873
pQ5Hm,0.0011082431471097383,70.0,0.19845931696612654,SGD,elu,0.057695380536165256,76.0,43.0,0.7,0.15,200.0,0.6885225635119914,0.22178131661475167,0.7017857142857143,0.10847224218325643
XNNpd,0.0003555825155351957,30.0,0.08694271984540079,SGD,tanh,0.05951910261709566,171.0,148.0,0.7,0.15,200.0,0.712543757424853,0.12329618384869298,0.7148809523809524,0.11038256757518279
lMZed,1.3053700138228967e-05,5.0,0.05157339813539968,SGD,tanh,0.031129234247820617,121.0,120.0,0.7,0.15,200.0,0.46049090348442806,0.20143208016536027,0.5172619047619047,0.13169298152604772
oE8Ar,1.2955683586560337e-05,50.0,0.0013731745800517282,adam,elu,0.034022654126178296,37.0,193.0,0.7,0.15,200.0,0.7559661925376211,0.07085431583381659,0.7339285714285715,0.0830373143727041
QgK3q,0.00021433310489278655,10.0,0.0418855604972809,SGD,elu,0.07836889517473365,124.0,77.0,0.7,0.15,200.0,0.788314810794294,0.034271664071411405,0.8119047619047619,0.06591841999955773
OpQMR,0.05938232671409011,10.0,0.3208353466218026,adam,tanh,0.026955521127496353,112.0,116.0,0.7,0.15,200.0,0.8245429704834025,0.05138775372370278,0.5797619047619047,0.25121868494281846
MqQKb,0.010106250701879175,100.0,0.22340945914548624,SGD,tanh,0.06523117097272207,132.0,142.0,0.7,0.15,200.0,0.8004985811216816,0.09238872907858788,0.8327380952380953,0.02957680535429726
CeCnb,0.0016917603624225415,30.0,0.354105023604125,SGD,tanh,0.046975878093182044,28.0,23.0,0.7,0.15,200.0,0.7917537435338744,0.08381087235113387,0.8226190476190475,0.061675399271374366
ZkyWt,0.0004489436857541958,100.0,0.09190294174244343,SGD,relu,0.030033795021159184,200.0,58.0,0.7,0.15,200.0,0.41273393801965225,0.1882304031093635,0.5321428571428571,0.13587083702451197
Sg6Hz,0.00334746128636216,10.0,0.3041360782836429,adam,elu,0.02100373669670809,42.0,192.0,0.7,0.15,200.0,0.8900734433767339,0.0719567259360773,0.8720238095238095,0.02678571428571429
GakoR,0.04413653662216323,10.0,0.1960300182527385,adam,tanh,0.08377339968348158,92.0,95.0,0.7,0.15,200.0,0.8394557525165759,0.08975133503947184,0.6660714285714284,0.22136855945604889
mNkaK,1.2405529251857334e-06,50.0,0.3890774513981738,adam,tanh,0.09319230581297276,159.0,94.0,0.7,0.15,200.0,0.4656470792617219,0.1651975581298136,0.556547619047619,0.09632011831774172
HWuyo,0.00019408670369621173,30.0,0.38466800945867513,SGD,relu,3.617310215300318e-05,134.0,38.0,0.7,0.15,200.0,0.4474632328622682,0.16697688820324322,0.5458333333333333,0.1759741674120718
k5UTi,0.3087769291471456,30.0,0.027315751066841188,SGD,tanh,0.030147752495192193,56.0,169.0,0.7,0.15,200.0,0.8755592636516385,0.03800500586922643,0.8416666666666666,0.01462881634219583
N8GEO,0.0385214294786353,70.0,0.0805443319537881,adam,elu,0.0489025060102308,92.0,196.0,0.7,0.15,200.0,0.8513520476496227,0.03343983561367352,0.8773809523809524,0.00762276694932481
uWdPd,0.04141558339881019,30.0,0.1726868949358532,adam,tanh,0.08871004558599555,24.0,33.0,0.7,0.15,200.0,0.8503146055888227,0.07223383027970742,0.7035714285714285,0.23587957167928067
CSPLX,0.0009600801536485918,30.0,0.3388637258092483,adam,relu,0.06718680376629758,139.0,73.0,0.7,0.15,200.0,0.8619550497517989,0.054773545444814824,0.8845238095238095,0.008501700510170058
f6HIC,2.9001700583298726e-05,70.0,0.27243854312756943,SGD,relu,0.07211356085163252,149.0,66.0,0.7,0.15,200.0,0.5464208904859096,0.15962617101448784,0.5261904761904762,0.14924222804014112
PB0Vd,0.4636083829999103,100.0,0.18231067985086638,SGD,tanh,0.05982771064074045,38.0,56.0,0.7,0.15,200.0,0.8491924011776663,0.062464338897989975,0.8363095238095237,0.014880952380952363
iLFrt,0.000492512695228457,5.0,0.1635815293483634,SGD,relu,0.060281061918385975,124.0,182.0,0.7,0.15,200.0,0.8215621254360517,0.07412958155389349,0.8458333333333334,0.015395853757592346
WAOaQ,4.842077713027653e-06,5.0,0.09948012032004457,adam,relu,0.0014387597003030718,112.0,180.0,0.7,0.15,200.0,0.7713165373457431,0.15092978188316783,0.8476190476190476,0.02413468444370628
V1k2J,0.00027343130491766987,100.0,0.3220728467131057,SGD,relu,0.019080052246985335,151.0,183.0,0.7,0.15,200.0,0.4313674328317186,0.15144821768042063,0.5041666666666667,0.13780886768856873
oJX14,0.00010410273758250321,100.0,0.19013366059251366,adam,elu,0.0006375920283248071,103.0,122.0,0.7,0.15,200.0,0.8435641925875836,0.05645069161710227,0.8357142857142856,0.013883218797250714
IyBGZ,1.6740346693434217e-05,100.0,0.0043594980454662036,SGD,tanh,0.05202836328371734,72.0,65.0,0.7,0.15,200.0,-1,-1,-1,-1
OquBI,0.004173180171472734,30.0,0.3436227422388027,SGD,tanh,0.04068295019068929,112.0,97.0,0.7,0.15,200.0,0.7914775060922807,0.11058663602352929,0.8428571428571429,0.029546842014263955
qJlVo,0.013389359771124931,50.0,0.3813488713161433,adam,elu,0.0430841424272963,84.0,37.0,0.7,0.15,200.0,0.8781414629597529,0.04678392875905481,0.8744047619047619,0.024893480555150584
fvARn,0.05093708205659311,100.0,0.2945661326603761,SGD,tanh,0.09746080803213783,78.0,181.0,0.7,0.15,200.0,0.8517060636381372,0.06688151809340774,0.8636904761904761,0.009392698713130677
XvhuO,2.5827383152975725e-05,70.0,0.23030975113624966,SGD,elu,0.0018800350115679599,185.0,30.0,0.7,0.15,200.0,0.48713617362305744,0.14564270761921516,0.5297619047619048,0.05383532883140482
XHTBV,1.5851527820200037e-05,100.0,0.05682956309965448,SGD,elu,0.08798529740168548,152.0,28.0,0.7,0.15,200.0,0.3539297052154195,0.21068758529148174,0.5541666666666666,0.16684620431910221
GIY8h,0.007764568498238669,30.0,0.3332824203861265,SGD,tanh,0.0526289302871488,93.0,130.0,0.7,0.15,200.0,0.8094056805063479,0.09795058277970836,0.8547619047619047,0.01809367161139366
w2wtt,0.012983837710182909,5.0,0.3415857180536363,SGD,elu,0.026600437935031897,163.0,139.0,0.7,0.15,200.0,0.8768109843550572,0.05341659435508488,0.8779761904761905,0.011679414803778897
Zs8ux,0.0002922189160815402,30.0,0.0481435815765797,adam,elu,0.022390965831485976,133.0,113.0,0.7,0.15,200.0,0.8803925642804987,0.056028296839027006,0.8839285714285714,0.01105605691726586
wIzb4,0.0002577968209833655,100.0,0.3649581561563001,SGD,relu,0.07472033793280793,103.0,127.0,0.7,0.15,200.0,0.38292307428021716,0.23887528846138584,0.4821428571428571,0.13844884940015484
evlM2,0.0023882640354794104,70.0,0.09650715290417909,adam,relu,0.011692676244688716,130.0,179.0,0.7,0.15,200.0,0.8754816171303551,0.07725708521442094,0.8773809523809524,0.017697700889664884
b7Mat,4.796781761497571e-06,30.0,0.36873404566023793,adam,tanh,0.0387575878523671,174.0,85.0,0.7,0.15,200.0,0.7026906663785877,0.12600630807066257,0.756547619047619,0.07876284403769986
TCuPm,2.1904434843547882e-06,100.0,0.07983327762103071,SGD,elu,0.0012217816622361766,108.0,27.0,0.7,0.15,200.0,0.37778182941385,0.1771703378614512,0.5154761904761905,0.19743967763308085
XMlFi,0.0009446633748719988,70.0,0.2208529304258743,SGD,elu,0.0007527692040295242,70.0,145.0,0.7,0.15,200.0,0.7274674914677558,0.11510158740201999,0.7458333333333333,0.11984997471801694
UhuAT,2.0085531348893488e-06,100.0,0.24627020804564098,SGD,relu,0.06095171792963608,111.0,68.0,0.7,0.15,200.0,0.3452610712904753,0.17553085672633456,0.41309523809523807,0.17378913774771132
Yzecz,0.00899071241919044,5.0,0.30303214397639533,SGD,relu,0.07328583731458108,112.0,135.0,0.7,0.15,200.0,0.8379193946297157,0.05280166537708167,0.8773809523809524,0.009297916280841267
t4hBM,0.4781311528823543,5.0,0.3996472744288786,SGD,elu,0.03176899136468299,103.0,32.0,0.7,0.15,200.0,-1,-1,-1,-1
JrxXR,0.12251205687375281,100.0,0.06709159371257019,SGD,elu,0.0455405753377134,105.0,169.0,0.7,0.15,200.0,0.8391840262581638,0.06707491353992222,0.8505952380952382,0.01713830958200948
q6PBr,9.213499623579295e-05,70.0,0.2553344505005368,SGD,relu,0.005993998128594691,103.0,110.0,0.7,0.15,200.0,0.39834372637944065,0.15443156840878625,0.4744047619047619,0.10323735118779497
jBeO1,0.2913516200744945,5.0,0.19680300199971754,adam,elu,0.007529413984730161,196.0,180.0,0.7,0.15,200.0,0.6076293547722119,0.15759185512712015,0.5,0.0
X3sSs,0.33555969609052394,10.0,0.14825567827598155,adam,elu,0.006678131328655679,155.0,37.0,0.7,0.15,200.0,0.6423200782008764,0.15032868291625714,0.5,0.0
VCJyi,2.894035114082535e-06,30.0,0.3005226121144038,adam,relu,0.09962538141494445,149.0,68.0,0.7,0.15,200.0,0.6180478080120937,0.12740628612221813,0.7202380952380952,0.12420381355492792
TBTWZ,0.1819061738390476,5.0,0.21567395873383274,adam,tanh,0.0573204684514952,122.0,193.0,0.7,0.15,200.0,0.7698766917810957,0.10398788105426457,0.5017857142857143,0.20014609884870035
z4GKw,0.003102240501908594,100.0,0.09597119214012594,adam,elu,0.07003534257222264,141.0,93.0,0.7,0.15,200.0,0.8574818816265889,0.06682220298361324,0.8803571428571428,0.010796641159057768
ZKL5I,0.00040417043553030076,100.0,0.21142051746855828,adam,elu,0.02171761412208192,26.0,73.0,0.7,0.15,200.0,0.8353537734859593,0.08749584955231718,0.8357142857142857,0.019777675864090637
Pnx8U,8.17622849220463e-05,5.0,0.08863920373309707,adam,tanh,0.04042914976667289,28.0,159.0,0.7,0.15,200.0,0.8784348130089178,0.03900272914802503,0.8821428571428573,0.008748177652797033
bfPpK,3.168571736934593e-06,30.0,0.00585251145074297,adam,relu,0.0038253646890496263,181.0,194.0,0.7,0.15,200.0,0.7632086183532927,0.09929693301959579,0.8089285714285713,0.06346756719906477
DgwQn,2.4746037271829266e-05,30.0,0.16159593028732244,adam,relu,0.07125920551074215,176.0,64.0,0.7,0.15,200.0,0.8099242820573599,0.08228551035714003,0.8255952380952382,0.02767056975992728
Klhhb,9.538883280292265e-05,30.0,0.3987281591982619,adam,tanh,0.07240828714078792,179.0,197.0,0.7,0.15,200.0,0.8277774926863073,0.09040644072973816,0.8702380952380953,0.011845088536983584
pRWwZ,0.0002699672289751955,30.0,0.10951945350381785,SGD,elu,0.029934972494416224,40.0,118.0,0.7,0.15,200.0,0.5363977702191989,0.19886440076185236,0.5803571428571429,0.17293177747268992
FrPQo,0.037584243258532414,50.0,0.3373058584611441,adam,elu,0.0533619018827612,154.0,118.0,0.7,0.15,200.0,0.8851446596074585,0.03357634320429801,0.8639880952380953,0.02162812178455256
KhbLj,9.072548607096521e-06,30.0,0.14269599639952846,adam,tanh,0.048710596420211416,120.0,51.0,0.7,0.15,200.0,0.772104568961084,0.07976799223591147,0.8125,0.034631400494735384
qauan,0.38640042780513595,70.0,0.11855875380116912,adam,tanh,0.06009901906968164,157.0,67.0,0.7,0.15,200.0,0.7923766762472657,0.09517724884995082,0.4303571428571429,0.12239490609722595
vl7rZ,4.0643985683009725e-05,50.0,0.35237677537111106,SGD,elu,0.06352287415073862,153.0,114.0,0.7,0.15,200.0,0.40063282069945877,0.16207175803621557,0.5107142857142857,0.1943577714182214
pHd4x,0.0036651667637936634,70.0,0.01459913270259845,adam,elu,0.03318333474555547,172.0,27.0,0.7,0.15,200.0,0.8852966829655082,0.04790443017765715,0.8636904761904762,0.024893480555150595
LnLAU,3.7198376850609196e-06,10.0,0.3468260438773727,SGD,relu,0.03619246253102051,120.0,196.0,0.7,0.15,200.0,0.38356010788153644,0.21523908431315666,0.3880952380952381,0.15207838264237356
vd0s0,0.0544587782638704,10.0,0.007035657361908188,SGD,tanh,0.08768417253055272,178.0,107.0,0.7,0.15,200.0,0.8826308669965337,0.048044256997597595,0.8779761904761905,0.00665496421874935
fQvKG,0.00013214793667772602,50.0,0.051894911471901485,adam,tanh,0.008127823895398711,25.0,58.0,0.7,0.15,200.0,0.844221299250505,0.05188182356905976,0.8375,0.026224274728465103
rWDtf,0.00012553907803337173,5.0,0.19679388066096992,adam,elu,0.040494188648780675,134.0,45.0,0.7,0.15,200.0,0.8695771292566589,0.06293829772907654,0.8904761904761905,0.004761904761904784
OOWub,0.22348185620554603,10.0,0.026082303511507334,adam,relu,0.004997887751983621,153.0,112.0,0.7,0.15,200.0,0.801301722481665,0.09851798656172064,0.5809523809523809,0.1277253910160548
pxKWS,0.0001631837741791645,5.0,0.1992027932350268,adam,relu,0.07825882287011426,68.0,76.0,0.7,0.15,200.0,0.8788677183204736,0.05981871919998836,0.8839285714285714,0.004798962945415787
JV7th,6.597674925464819e-05,30.0,0.05629786560458401,adam,tanh,0.07604090491105817,15.0,87.0,0.7,0.15,200.0,0.7848036187133914,0.07525527681044446,0.8517857142857143,0.026943976899419703
MjfaE,0.03404853258764597,30.0,0.29487748638328726,adam,tanh,0.028482105611765285,147.0,189.0,0.7,0.15,200.0,0.8583818858886587,0.056754227396506735,0.8148809523809524,0.05548500338746523
oQrJT,0.002940491405792939,5.0,0.39627350916879117,SGD,tanh,0.06359293286882801,108.0,73.0,0.7,0.15,200.0,0.8437731713098436,0.0639437263558099,0.8529761904761906,0.011309523809523811
GFqhz,0.0050950052681451655,10.0,0.27219272134519434,SGD,tanh,0.021874005069356463,27.0,195.0,0.7,0.15,200.0,0.8448972124156479,0.07990656064604498,0.8613095238095237,0.020106363992922077
Io6FO,0.20150906691715537,10.0,0.06497482393399943,adam,relu,0.025631902904014115,33.0,131.0,0.7,0.15,200.0,0.6870337065600214,0.15101386796229777,0.5074404761904762,0.025437289503382837
cacQk,0.0004776958574378734,30.0,0.3470017660262342,SGD,relu,0.09219789432848202,105.0,199.0,0.7,0.15,200.0,0.6669418464888268,0.17751582228677068,0.7369047619047618,0.09977298495122364
thB7i,0.0012009896823944692,70.0,0.03528855501924238,SGD,relu,0.003195903761246355,81.0,154.0,0.7,0.15,200.0,0.7596118155921578,0.09105177824723439,0.7279761904761904,0.06076386864269181
SEx8S,0.0047963376349821054,50.0,0.13414711175767696,adam,tanh,0.07381607990842962,188.0,33.0,0.7,0.15,200.0,0.8868380840632725,0.054362058503492884,0.8845238095238095,0.008074202360863404
mrk2a,0.0018866425132442095,5.0,0.1458717604084587,adam,elu,0.058824838495704745,63.0,27.0,0.7,0.15,200.0,0.8924274703461965,0.07396687342327085,0.8827380952380952,0.014347584277611859
JWrAQ,0.004038340598929396,10.0,0.10472575729627197,adam,tanh,0.09045900656885844,72.0,124.0,0.7,0.15,200.0,0.9025854718530812,0.05295967539593423,0.8898809523809523,0.008928571428571445
K2KFB,8.934567126935995e-05,70.0,0.2871542876158142,adam,tanh,0.0018147793706056793,59.0,169.0,0.7,0.15,200.0,0.8468581749073358,0.07880213547658142,0.8464285714285713,0.021918991237526147
sQxAA,0.0056610415212540325,30.0,0.39579146041764557,SGD,elu,0.05267485347072292,27.0,112.0,0.7,0.15,200.0,0.8229447683585718,0.061111660001651164,0.8583333333333332,0.029618703106249384
VyCES,0.0017020568884892188,10.0,0.003431175959528288,adam,elu,0.05864786468746067,70.0,119.0,0.7,0.15,200.0,0.8915959481541614,0.06712274675901718,0.8583333333333334,0.021918991237526147
SXQtp,8.939386411662645e-06,50.0,0.012388698911694541,SGD,tanh,0.037294909346705554,44.0,74.0,0.7,0.15,200.0,0.47526739119946465,0.14245490591724558,0.4886904761904762,0.16993917312485157
sgi7o,0.0010063300757134387,50.0,0.19458082077886363,adam,relu,0.09445843710542301,91.0,107.0,0.7,0.15,200.0,0.8673012129640914,0.07042771633087798,0.8821428571428571,0.009888837932045291
YMOCx,0.3305292177730611,70.0,0.15792400264656653,SGD,tanh,0.036869769554015365,28.0,26.0,0.7,0.15,200.0,0.8705350308766459,0.03434669661346904,0.8291666666666666,0.04046305809370793
yLRRR,0.0006679031525416858,5.0,0.04575531979453467,SGD,relu,0.0658771682077219,117.0,125.0,0.7,0.15,200.0,0.807466755887266,0.05018074276222177,0.85,0.03279756503322834
fTA2t,0.0029527039595269654,50.0,0.2565695792280006,SGD,elu,0.017191000733701767,29.0,152.0,0.7,0.15,200.0,0.8331278798290824,0.06467369507018716,0.8410714285714285,0.03912756768939237
y8gHV,0.006520575379889914,30.0,0.28621542224103974,SGD,relu,0.06757181943940585,47.0,134.0,0.7,0.15,200.0,0.846951382464796,0.0643180314165573,0.838095238095238,0.02659322369486745
SUjk2,1.930351739072772e-05,10.0,0.01595262201386354,SGD,relu,0.05326337216259058,101.0,161.0,0.7,0.15,200.0,0.46030491994777717,0.18043043566380812,0.531547619047619,0.16823349399986123
nNVUp,0.05845395009281399,70.0,0.290718605875063,SGD,relu,0.01455712650899923,70.0,180.0,0.7,0.15,200.0,0.8420567642861816,0.06689755555999474,0.8607142857142858,0.01225670254879408
yhVap,0.01927168043940134,70.0,0.3459700318690727,adam,elu,0.010425781244216437,191.0,177.0,0.7,0.15,200.0,0.8743986259544606,0.0772119867256546,0.8791666666666667,0.010664567182838626
EfHSe,0.05823594173096523,100.0,0.36464295869088337,SGD,relu,0.035710102588632296,174.0,159.0,0.7,0.15,200.0,0.8414223797630698,0.07273076801954684,0.8476190476190475,0.01533821276991088
j7sn0,0.02271137432853965,30.0,0.39956668559109476,SGD,tanh,0.09373664984730061,197.0,113.0,0.7,0.15,200.0,0.8460262409218071,0.06491822646085404,0.8553571428571427,0.013586562155373025
ASqCz,0.07100181792163193,100.0,0.096859315161587,adam,elu,0.07399272038799362,45.0,95.0,0.7,0.15,200.0,0.8465432068042086,0.0442542033563658,0.7684523809523809,0.16807335787720168
mMgVQ,0.04589530247977108,70.0,0.2017847038037394,SGD,tanh,0.06364830529043747,171.0,115.0,0.7,0.15,200.0,0.8486744428940808,0.06258970940793569,0.8642857142857142,0.010581183830137628
iGGOK,3.7609668599683105e-06,50.0,0.3082836043341699,adam,relu,0.08462304117605089,86.0,193.0,0.7,0.15,200.0,0.5070427313180387,0.18769236689679045,0.5601190476190476,0.1509946707323446
wnrbM,4.518355764518535e-06,10.0,0.2139575558693485,adam,tanh,0.038658094452099126,25.0,31.0,0.7,0.15,200.0,0.720439205372204,0.19170407247067708,0.75,0.17779593515551229
z2qQF,0.013160331398586946,70.0,0.37360595562641863,SGD,elu,0.07836833287179354,130.0,39.0,0.7,0.15,200.0,0.8287921278903173,0.09025627732827755,0.8392857142857142,0.013309928437498744
UvCML,0.016527422776470152,5.0,0.39889122470246585,adam,relu,0.015472526820662358,107.0,13.0,0.7,0.15,200.0,0.8812396625737448,0.041941193530493415,0.6434523809523809,0.21589097804005836
iM81M,0.22317397679796427,100.0,0.3300858245415159,SGD,relu,0.09892221826857006,162.0,102.0,0.7,0.15,200.0,0.8631331476329495,0.04024870521849978,0.8345238095238093,0.026325409985114262
fnRPw,0.0004979804214349946,50.0,0.2084810530861444,adam,elu,0.09487814952025314,111.0,148.0,0.7,0.15,200.0,0.8563349239339726,0.07003059142876959,0.8755952380952381,0.0077380952380952375
fHS7s,0.09617293499427271,10.0,0.12649984168850034,adam,relu,0.017812391403898765,132.0,96.0,0.7,0.15,200.0,0.7954411127835206,0.14208729832140213,0.4523809523809524,0.10783506554244875
